45.497, 12.946, 100
45.457, 10.946, 100
45.417, 8.947, 100
45.377, 6.947, 100
45.336, 4.948, 100
45.296, 2.948, 100
45.256, 0.948, 100
45.216, -1.051, 100
45.478, -3.033, 100
45.753, -5.014, 100
46.028, -6.995, 100
46.303, -8.976, 100
46.578, -10.957, 100
46.853, -12.938, 100
47.128, -14.919, 100
47.403, -16.9, 100
47.678, -18.881, 100
47.953, -20.862, 97.693
48.228, -22.843, 95.058
48.503, -24.824, 92.347
48.778, -26.805, 89.554
49.053, -28.786, 86.672
49.328, -30.767, 83.69
49.603, -32.748, 80.598
49.878, -34.729, 77.382
50.153, -36.71, 74.027
50.428, -38.691, 70.512
50.703, -40.672, 66.813
50.978, -42.653, 62.897
51.253, -44.634, 58.72
51.529, -46.615, 54.222
51.804, -48.596, 49.315
52.079, -50.577, 43.863
52.354, -52.558, 37.63
52.629, -54.539, 30.133
52.904, -56.52, 20
53.017, -57.336, 0
53.017, -57.336, 0
55.767, -77.146, 0
endData
127
100
200
60.263, 13.198, 53.588, 18.265, 53.588, 18.265, 46.913, 23.332
46.913, 23.332, 31.461, 23.332, 31.461, 23.332, 16.009, 23.332
16.009, 23.332, 12.728, 28.694, 12.728, 28.694, 9.447, 34.055
9.447, 34.055, 9.355, 47.846, 9.355, 47.846, 9.263, 61.636
9.263, 61.636, 16.448, 42.635, 16.448, 42.635, 23.633, 23.633
23.633, 23.633, 25.014, 34.687, 25.014, 34.687, 26.396, 45.74
26.396, 45.74, 32.108, 40.029, 32.108, 40.029, 37.819, 34.318
37.819, 34.318, 51.682, 49.748, 51.682, 49.748, 65.545, 65.177
65.545, 65.177, 55.827, 54.261, 55.827, 54.261, 46.109, 43.345
46.109, 43.345, 45.662, 21.106, 45.662, 21.106, 45.214, -1.133
45.214, -1.133, 49.115, -29.234, 49.115, -29.234, 53.017, -57.336
