-51.414, 26.054, 82.032
-51.111, 24.077, 78.875
-50.808, 22.1, 75.586
-50.504, 20.124, 72.147
-50.201, 18.147, 68.536
-49.898, 16.17, 64.724
-49.595, 14.193, 60.673
-49.292, 12.216, 56.331
-48.989, 10.239, 51.626
-48.686, 8.262, 46.446
-48.383, 6.285, 40.61
-48.079, 4.308, 33.782
-47.776, 2.332, 25.164
-47.398, -0.133, 0
-47.398, -0.133, 0
-44.367, -19.902, 0
endData
127
100
200
-60.263, 13.198, -53.588, 18.265, -53.588, 18.265, -46.913, 23.332
-46.913, 23.332, -37.461, 23.332, -37.461, 23.332, -28.009, 23.332
-28.009, 23.332, -19.189, 29.562, -19.189, 29.562, -10.368, 35.792
-10.368, 35.792, -9.938, 47.399, -9.938, 47.399, -9.507, 59.005
-9.507, 59.005, -16.57, 41.227, -16.57, 41.227, -23.633, 23.449
-23.633, 23.449, -23.541, 35.331, -23.541, 35.331, -23.449, 47.214
-23.449, 47.214, -29.252, 42.424, -29.252, 42.424, -35.055, 37.634
-35.055, 37.634, -51.175, 51.175, -51.175, 51.175, -67.295, 64.716
-67.295, 64.716, -61.584, 59.926, -61.584, 59.926, -55.873, 55.136
-55.873, 55.136, -51.636, 27.502, -51.636, 27.502, -47.398, -0.133
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"LemLib v0.5","gc":{"robotWidth":14,"robotHeight":14,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2025 - High Stakes","signature":"V5RC 2025 - High Stakes","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"8aEstlFn63","x":-60.263,"y":13.198,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"Si8kzkTYrj","x":-46.913,"y":23.332,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"rt1D6tHsJ5"},{"controls":[{"uid":"Si8kzkTYrj","x":-46.913,"y":23.332,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"ZUNQ4RkMq2","x":-28.009,"y":23.332,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"fDMDZVjLVY"},{"controls":[{"uid":"ZUNQ4RkMq2","x":-28.009,"y":23.332,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"XltDCTx5Mp","x":-10.368406001091191,"y":35.792002805472585,"lock":false,"visible":true,"heading":236.70000000000005,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"O9gtmv8UpV"},{"controls":[{"uid":"XltDCTx5Mp","x":-10.368406001091191,"y":35.792002805472585,"lock":false,"visible":true,"heading":236.70000000000005,"__type":"end-point"},{"uid":"ixnDUnKhbd","x":-9.507,"y":59.005,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"HQKLt73Qhc"},{"controls":[{"uid":"ixnDUnKhbd","x":-9.507,"y":59.005,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"u6nyBwEkC1","x":-23.63289129033366,"y":23.44866232798307,"lock":false,"visible":true,"heading":215.0000000000001,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"GEh0TPGUfa"},{"controls":[{"uid":"u6nyBwEkC1","x":-23.63289129033366,"y":23.44866232798307,"lock":false,"visible":true,"heading":215.0000000000001,"__type":"end-point"},{"uid":"bI1AsKP5gN","x":-23.449,"y":47.214,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"qLR58d6X5Q"},{"controls":[{"uid":"bI1AsKP5gN","x":-23.449,"y":47.214,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"ZZzTPAqgOe","x":-35.05508695607023,"y":37.63429242897848,"lock":false,"visible":true,"heading":49.09999999999997,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"liHF9K2VFc"},{"controls":[{"uid":"ZZzTPAqgOe","x":-35.05508695607023,"y":37.63429242897848,"lock":false,"visible":true,"heading":49.09999999999997,"__type":"end-point"},{"uid":"uszRKlD9O7","x":-67.29515536742345,"y":64.71594989451519,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Wdd9rQ34Ju"},{"controls":[{"uid":"uszRKlD9O7","x":-67.29515536742345,"y":64.71594989451519,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"bXqX08MKcv","x":-55.873,"y":55.136,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"KO1eIuX9Hy"},{"controls":[{"uid":"bXqX08MKcv","x":-55.873,"y":55.136,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"gwPO6w34op","x":-47.398427433559746,"y":-0.1326448528924297,"lock":false,"visible":true,"heading":270.6,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"NmqswAZHxt"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"suUUgoFDwy","lock":false,"visible":true}]}
